0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,3
40,3
41,3
42,3
43,3
44,3
45,3
46,3
47,3
48,3
49,4
50,4
51,4
52,4
53,4
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,6
64,6
65,6
66,6
67,6
68,6
69,6
70,6
71,7
72,7
73,7
74,7
75,7
76,7
77,7
78,7
79,7
80,7
81,7
82,7
83,7
84,7
85,7
86,7
87,7
88,7
89,7
90,7
91,8
92,8
93,8
94,8
95,8
96,8
97,8
98,8
99,8
100,8
101,9
102,9
103,9
104,9
105,9
106,9
107,9
108,9
109,9
110,9
111,10
112,10
113,10
114,10
115,10
116,10
117,10
118,10
119,10
120,10
121,10
122,10
123,10
124,10
125,10
126,10
127,11
128,11
129,11
130,11
131,11
132,11
133,11
134,11
135,11
136,11
137,11
138,11
139,11
140,11
141,11
142,11
143,11
144,11
145,11
146,11
147,11
148,11
149,12
150,12
151,12
152,12
153,12
154,12
155,12
156,12
157,12
158,12
159,12
160,12
161,12
162,12
163,12
164,12
165,12
166,12
167,12
168,12
169,12
170,12
171,12
172,13
173,13
174,13
175,13
176,13
177,13
178,13
179,13
180,13
181,13
182,13
183,13
184,13
185,13
186,13
187,13
188,13
189,13
190,13
191,13
192,13
193,13
194,13
195,13
196,13
197,13
198,13
199,13
200,13
201,13
202,13
203,13
204,13
205,13
206,13
207,13
208,14
209,14
210,14
211,14
212,14
213,14
214,14
215,14
216,14
217,14
218,14
219,14
220,14
221,14
222,14
223,14
224,14
225,14
226,14
227,14
228,14
229,14
230,14
231,14
232,14
233,14
234,14
235,14
236,14
237,14
238,14
239,14
240,14
241,14
242,14
243,14
244,15
245,15
246,15
247,15
248,15
249,15
250,15
251,15
252,15
253,15
254,15
255,15
256,15
257,15
258,16
259,16
260,16
261,16
262,16
263,16
264,16
265,16
266,16
267,16
268,16
269,16
270,16
271,16
272,16
273,16
274,16
275,16
276,16
277,16
278,16
279,16
280,16
281,16
282,16
283,16
284,17
285,17
286,17
287,17
288,17
289,17
290,17
291,17
292,17
293,17
294,17
295,17
296,17
297,17
298,17
299,18
300,18
301,18
302,18
303,18
304,18
305,18
306,18
307,18
308,18
309,18
310,18
311,18
312,18
313,18
314,18
315,18
316,18
317,18
318,18
319,18
320,18
321,18
322,18
323,18
324,18
325,18
326,18
327,18
328,18
329,18
330,18
331,18
332,18
333,18
334,18
335,19
336,19
337,19
338,19
339,19
340,19
341,19
342,19
343,19
344,19
345,19
346,19
347,19
348,19
349,19
350,19
351,19
352,19
353,19
354,19
355,19
356,19
357,19
358,19
359,19
360,19
361,19
362,19
363,19
364,19
365,19
366,19
367,19
368,20
369,20
370,20
371,20
372,20
373,20
374,20
375,20
376,20
377,20
378,20
379,20
380,20
381,20
382,20
383,20
384,20
385,20
386,20
387,21
388,21
389,21
390,21
391,21
392,21
393,21
394,21
395,21
396,21
397,21
398,21
399,21
400,21
401,21
402,21
403,22
404,22
405,22
406,22
407,22
408,22
409,22
410,22
411,22
412,22
413,22
414,22
415,22
416,22
417,22
418,22
419,22
420,22
421,23
422,23
423,23
424,23
425,23
426,23
427,23
428,23
429,23
430,23
431,23
432,23
433,23
434,23
435,23
436,23
437,23
438,23
439,23
440,23
441,23
442,23
443,23
444,24
445,24
446,24
447,24
448,24
449,24
450,24
451,24
452,24
453,24
454,24
455,24
456,24
457,24
458,24
459,24
460,24
461,24
462,24
463,24
464,24
465,24
466,24
467,25
468,25
469,25
470,25
471,25
472,25
473,25
474,25
475,25
476,25
477,25
478,25
479,25
480,25
481,25
482,25
483,25
484,25
485,25
486,25
487,25
488,25
489,25
490,26
491,26
492,26
493,26
494,26
495,26
496,26
497,26
498,26
499,26
500,26
501,27
502,27
503,27
504,27
505,27
506,27
507,28
508,28
509,28
510,28
511,28
512,28
513,28
514,28
515,28
516,28
517,28
518,29
519,29
520,29
521,29
522,29
523,29
524,29
525,29
526,29
527,29
528,29
529,29
530,29
531,29
532,29
533,29
534,29
535,29
536,29
537,30
538,30
539,30
540,30
541,30
542,30
543,30
544,30
545,31
546,31
547,31
548,31
549,31
550,31
551,31
552,31
553,31
554,31
555,31
556,31
557,31
558,31
559,32
560,32
561,32
562,32
563,32
564,32
565,32
566,32
567,32
568,32
569,32
570,32
571,33
572,33
573,33
574,33
575,33
576,33
577,33
578,33
579,33
580,33
581,33
582,34
583,34
584,34
585,34
586,34
587,34
588,34
589,34
590,34
591,34
592,34
593,34
594,34
595,34
596,34
597,34
598,34
599,34
600,34
601,34
602,34
603,35
604,35
605,35
606,35
607,35
608,35
609,35
610,35
611,35
612,35
613,35
614,35
615,35
616,35
617,35
618,35
619,35
620,36
621,36
622,36
623,36
624,36
625,36
626,36
627,36
628,36
629,36
630,36
631,36
632,37
633,37
634,37
635,37
636,37
637,38
638,38
639,38
640,38
641,38
642,38
643,38
644,38
645,38
646,38
647,39
648,39
649,39
650,39
651,39
652,39
653,39
654,40
655,40
656,40
657,40
658,40
659,40
660,40
661,40
662,41
663,41
664,41
665,41
666,41
667,41
668,42
669,42
670,42
671,42
672,42
673,42
674,42
675,42
676,42
677,42
678,42
679,42
680,42
681,42
682,43
683,43
684,43
685,43
686,43
687,43
688,43
689,43
690,43
691,43
692,43
693,43
694,43
695,43
696,43
697,44
698,44
699,44
700,44
701,44
702,44
703,44
704,44
705,44
706,44
707,44
708,44
709,44
710,44
711,44
712,44
713,44
714,44
715,44
716,44
717,44
718,44
719,45
720,45
721,45
722,45
723,45
724,45
725,45
726,45
727,45
728,45
729,45
730,45
731,45
732,45
733,45
734,45
735,45
736,45
737,45
738,45
739,45
740,45
741,46
742,46
743,46
744,46
745,46
746,46
747,46
748,46
749,46
750,46
751,46
752,47
753,47
754,47
755,47
756,47
757,47
758,47
759,48
760,48
761,48
762,48
763,48
764,48
765,48
766,48
767,48
768,48
769,48
770,48
771,48
772,48
773,49
774,49
775,49
776,49
777,49
778,49
779,49
780,49
781,49
782,49
783,49
784,49
785,49
786,50
787,50
788,50
789,50
790,50
791,50
792,50
793,50
794,50
795,50
796,50
797,50
798,50
799,50
800,50
801,50
802,51
803,51
804,51
805,51
806,51
807,51
808,51
809,52
810,52
811,52
812,52
813,52
